"sitename","lat","long","siteid","datasetid","age","depth","Salix","Populus","Picea"
"Kollioksak Lake",66.96667,-156.45,1503,1541,3356,80,0.00602409638554217,0,0.0718954248366013
"Kollioksak Lake",66.96667,-156.45,1503,1541,3519,90,0.0144508670520231,0.00318471337579618,0.0955414012738853
"Kollioksak Lake",66.96667,-156.45,1503,1541,3682,100,0.0027027027027027,0,0.054380664652568
"Kollioksak Lake",66.96667,-156.45,1503,1541,3846,110,0.00477326968973747,0,0.224747474747475
"Kollioksak Lake",66.96667,-156.45,1503,1541,4009,120,0,0,0.196078431372549
"Kollioksak Lake",66.96667,-156.45,1503,1541,4172,130,0.00546448087431694,0,0.0534124629080119
"Kollioksak Lake",66.96667,-156.45,1503,1541,4335,140,0.0171428571428571,0.00314465408805031,0.10062893081761
"Kollioksak Lake",66.96667,-156.45,1503,1541,4498,150,0.00512820512820513,0.00275482093663912,0.115702479338843
"Kollioksak Lake",66.96667,-156.45,1503,1541,4662,160,0.0157894736842105,0,0.0811594202898551
"Kollioksak Lake",66.96667,-156.45,1503,1541,4825,170,0.0076530612244898,0.00273972602739726,0.0712328767123288
"Kollioksak Lake",66.96667,-156.45,1503,1541,4988,180,0.0218579234972678,0,0.0235294117647059
"Kollioksak Lake",66.96667,-156.45,1503,1541,5151,190,0.00649350649350649,0,0.0680272108843537
"Kollioksak Lake",66.96667,-156.45,1503,1541,5314,200,0.00742574257425743,0.0026246719160105,0.089238845144357
"Kollioksak Lake",66.96667,-156.45,1503,1541,5478,210,0.00199203187250996,0,0.0602150537634409
"Kollioksak Lake",66.96667,-156.45,1503,1541,5641,220,0.00925925925925926,0.00983606557377049,0.0491803278688525
"Kollioksak Lake",66.96667,-156.45,1503,1541,5804,230,0.00323624595469256,0.0347222222222222,0.0972222222222222
"Kollioksak Lake",66.96667,-156.45,1503,1541,5967,240,0.00496277915632754,0.0210526315789474,0.0736842105263158
"Kollioksak Lake",66.96667,-156.45,1503,1541,6130,250,0.0139211136890951,0,0.0740740740740741
"Kollioksak Lake",66.96667,-156.45,1503,1541,6294,260,0,0,0.0257879656160458
"Kollioksak Lake",66.96667,-156.45,1503,1541,6457,270,0,0,0.0461538461538462
"Kollioksak Lake",66.96667,-156.45,1503,1541,6620,280,0.0101010101010101,0,0.0452127659574468
"Kollioksak Lake",66.96667,-156.45,1503,1541,6838,290,0.00563380281690141,0,0.0174927113702624
"Kollioksak Lake",66.96667,-156.45,1503,1541,7057,300,0.0120772946859903,0,0.0267379679144385
"Kollioksak Lake",66.96667,-156.45,1503,1541,7275,310,0.010989010989011,0.0062111801242236,0.0031055900621118
"Kollioksak Lake",66.96667,-156.45,1503,1541,7494,320,0.00443458980044346,0,0.00961538461538462
"Kollioksak Lake",66.96667,-156.45,1503,1541,7712,330,0.0097799511002445,0,0.0155440414507772
"Kollioksak Lake",66.96667,-156.45,1503,1541,7930,340,0.00996677740863787,0,0.014336917562724
"Kollioksak Lake",66.96667,-156.45,1503,1541,8149,350,0.0141509433962264,0,0.0100502512562814
"Kollioksak Lake",66.96667,-156.45,1503,1541,8367,360,0.00564971751412429,0.0031055900621118,0.0279503105590062
"Kollioksak Lake",66.96667,-156.45,1503,1541,8586,370,0.00522193211488251,0,0.010989010989011
"Kollioksak Lake",66.96667,-156.45,1503,1541,8804,380,0.0145348837209302,0.00318471337579618,0.00636942675159236
"Kollioksak Lake",66.96667,-156.45,1503,1541,9022,390,0.0197628458498024,0,0.0157303370786517
"Kollioksak Lake",66.96667,-156.45,1503,1541,9241,400,0.0179640718562874,0,0.012396694214876
"Kollioksak Lake",66.96667,-156.45,1503,1541,9350,405,0.0759162303664921,0.0631970260223048,0.00371747211895911
"Kollioksak Lake",66.96667,-156.45,1503,1541,9949,410,0.0263157894736842,0.0292397660818713,0.0146198830409357
"Kollioksak Lake",66.96667,-156.45,1503,1541,11146,420,0.0190217391304348,0.0123456790123457,0.0339506172839506
"Kollioksak Lake",66.96667,-156.45,1503,1541,12344,430,0.036231884057971,0.00293255131964809,0.0117302052785924
"Kollioksak Lake",66.96667,-156.45,1503,1541,13541,440,0.0416666666666667,0.0212121212121212,0.00909090909090909
"Kollioksak Lake",66.96667,-156.45,1503,1541,14140,445,0.0412371134020619,0,0.0333333333333333
"Kollioksak Lake",66.96667,-156.45,1503,1541,14739,450,0.105413105413105,0.024896265560166,0
"Kollioksak Lake",66.96667,-156.45,1503,1541,15098,453,0.0407608695652174,0.0147058823529412,0.0183823529411765
"Joe Lake",66.76667,-157.21667,1355,1390,0,0,0.0150602409638554,0.00335570469798658,0.157718120805369
"Joe Lake",66.76667,-157.21667,1355,1390,715,10,0.0241691842900302,0.00371747211895911,0.0631970260223048
"Joe Lake",66.76667,-157.21667,1355,1390,1430,20,0.0200501253132832,0,0.0962099125364431
"Joe Lake",66.76667,-157.21667,1355,1390,2145,30,0.0111111111111111,0,0.110749185667752
"Joe Lake",66.76667,-157.21667,1355,1390,2860,40,0.0118343195266272,0,0.0668896321070234
"Joe Lake",66.76667,-157.21667,1355,1390,3574,50,0.0214797136038186,0,0.105121293800539
"Joe Lake",66.76667,-157.21667,1355,1390,4289,60,0.0173913043478261,0,0.0510204081632653
"Joe Lake",66.76667,-157.21667,1355,1390,5004,70,0.0140845070422535,0,0.098159509202454
"Joe Lake",66.76667,-157.21667,1355,1390,5719,80,0.0188679245283019,0.003125,0.04375
"Joe Lake",66.76667,-157.21667,1355,1390,6314,85,0.00920245398773006,0,0.0104529616724739
"Joe Lake",66.76667,-157.21667,1355,1390,7860,90,0.0143884892086331,0.00802139037433155,0.0106951871657754
"Joe Lake",66.76667,-157.21667,1355,1390,8086,95,0.00278551532033426,0,0.00964630225080386
"Joe Lake",66.76667,-157.21667,1355,1390,8311,100,0.00884955752212389,0,0.00689655172413793
"Joe Lake",66.76667,-157.21667,1355,1390,8537,105,0.0125391849529781,0,0.0036101083032491
"Joe Lake",66.76667,-157.21667,1355,1390,8763,110,0.0276073619631902,0.0152091254752852,0.00760456273764259
"Joe Lake",66.76667,-157.21667,1355,1390,8989,115,0.0536723163841808,0.0163934426229508,0.00409836065573771
"Joe Lake",66.76667,-157.21667,1355,1390,9214,120,0.0422960725075529,0.00847457627118644,0.0127118644067797
"Joe Lake",66.76667,-157.21667,1355,1390,9492,130,0.0687960687960688,0.00316455696202532,0.0126582278481013
"Joe Lake",66.76667,-157.21667,1355,1390,9598,140,0.0501392757660167,0.027027027027027,0.0154440154440154
"Joe Lake",66.76667,-157.21667,1355,1390,9702,150,0.0568181818181818,0.0183823529411765,0.00735294117647059
"Joe Lake",66.76667,-157.21667,1355,1390,9808,160,0.0343007915567282,0.029940119760479,0.0329341317365269
"Joe Lake",66.76667,-157.21667,1355,1390,9912,170,0.0554156171284635,0.0599369085173502,0.00630914826498423
"Joe Lake",66.76667,-157.21667,1355,1390,10018,180,0.0845771144278607,0.0790273556231003,0.00303951367781155
"Joe Lake",66.76667,-157.21667,1355,1390,10122,190,0.120588235294118,0.174418604651163,0
"Joe Lake",66.76667,-157.21667,1355,1390,10228,200,0.14025974025974,0.274021352313167,0.00355871886120996
"Joe Lake",66.76667,-157.21667,1355,1390,10332,210,0.0977011494252874,0.251908396946565,0.00381679389312977
"Joe Lake",66.76667,-157.21667,1355,1390,10438,220,0.119402985074627,0.09765625,0
"Joe Lake",66.76667,-157.21667,1355,1390,10570,230,0.182089552238806,0.0580912863070539,0
"Joe Lake",66.76667,-157.21667,1355,1390,10730,240,0.217765042979943,0,0
"Joe Lake",66.76667,-157.21667,1355,1390,10889,250,0.10410094637224,0,0
"Joe Lake",66.76667,-157.21667,1355,1390,11049,260,0.0526315789473684,0.00854700854700855,0
"Joe Lake",66.76667,-157.21667,1355,1390,11208,270,0.100558659217877,0,0
"Joe Lake",66.76667,-157.21667,1355,1390,11368,280,0.078740157480315,0,0.00462962962962963
"Joe Lake",66.76667,-157.21667,1355,1390,11528,290,0.0690476190476191,0,0
"Joe Lake",66.76667,-157.21667,1355,1390,11687,300,0.0524017467248908,0,0.0154639175257732
"Joe Lake",66.76667,-157.21667,1355,1390,11847,310,0.0610932475884244,0,0.00490196078431373
"Joe Lake",66.76667,-157.21667,1355,1390,12007,320,0.0467706013363029,0,0.0043859649122807
"Joe Lake",66.76667,-157.21667,1355,1390,12166,330,0.0841836734693878,0.00505050505050505,0
"Joe Lake",66.76667,-157.21667,1355,1390,12326,340,0.0916230366492147,0.00716845878136201,0
"Joe Lake",66.76667,-157.21667,1355,1390,12486,350,0.0875,0.00469483568075117,0.00469483568075117
"Joe Lake",66.76667,-157.21667,1355,1390,12645,360,0.065625,0,0
"Joe Lake",66.76667,-157.21667,1355,1390,12862,370,0.203960396039604,0,0.00598802395209581
"Joe Lake",66.76667,-157.21667,1355,1390,13249,380,0.163784333672431,0,0
"Joe Lake",66.76667,-157.21667,1355,1390,13637,390,0.160747663551402,0,0.0224719101123596
"Joe Lake",66.76667,-157.21667,1355,1390,14024,400,0.0943025540275049,0.00947867298578199,0.0663507109004739
"Joe Lake",66.76667,-157.21667,1355,1390,14397,410,0.105065666041276,0.0454545454545454,0.0303030303030303
"Joe Lake",66.76667,-157.21667,1355,1390,15638,420,0.0901960784313725,0,0.025
"Joe Lake",66.76667,-157.21667,1355,1390,17754,430,0.048828125,0,0.0212765957446809
"Joe Lake",66.76667,-157.21667,1355,1390,19870,440,0.0479846449136276,0,0.016260162601626
"Joe Lake",66.76667,-157.21667,1355,1390,21986,450,0.0359848484848485,0,0.0075187969924812
"Joe Lake",66.76667,-157.21667,1355,1390,24102,460,0.0481481481481481,0,0.032
"Joe Lake",66.76667,-157.21667,1355,1390,25280,470,0.0480274442538593,0,0.0196078431372549
"Joe Lake",66.76667,-157.21667,1355,1390,25760,490,0.0675944333996024,0,0.0062111801242236
"Joe Lake",66.76667,-157.21667,1355,1390,26000,500,0.0985915492957746,0,0.0140845070422535
"Joe Lake",66.76667,-157.21667,1355,1390,26522,510,0.0591397849462366,0,0.00625
"Joe Lake",66.76667,-157.21667,1355,1390,27043,520,0.0785854616895874,0,0.0151515151515152
"Joe Lake",66.76667,-157.21667,1355,1390,27565,530,0.0576540755467197,0,0.016
"Joe Lake",66.76667,-157.21667,1355,1390,28087,540,0.0614617940199336,0,0
"Joe Lake",66.76667,-157.21667,1355,1390,28609,550,0.0741482965931864,0,0.00666666666666667
"Joe Lake",66.76667,-157.21667,1355,1390,29130,560,0.0696798493408663,0,0
"Joe Lake",66.76667,-157.21667,1355,1390,29652,570,0.0473484848484848,0,0.0114285714285714
"Joe Lake",66.76667,-157.21667,1355,1390,30136,580,0.0532110091743119,0,0.0127388535031847
"Joe Lake",66.76667,-157.21667,1355,1390,30563,590,0.0456349206349206,0.00578034682080925,0
"Joe Lake",66.76667,-157.21667,1355,1390,30990,600,0.0352941176470588,0.00540540540540541,0.00540540540540541
"Joe Lake",66.76667,-157.21667,1355,1390,31417,610,0.0622837370242214,0,0.00947867298578199
"Joe Lake",66.76667,-157.21667,1355,1390,31844,620,0.044921875,0,0.00540540540540541
"Joe Lake",66.76667,-157.21667,1355,1390,32272,630,0.0547945205479452,0.0169491525423729,0.0112994350282486
"Joe Lake",66.76667,-157.21667,1355,1390,32699,640,0.0702087286527514,0,0.0104712041884817
"Joe Lake",66.76667,-157.21667,1355,1390,33553,660,0.0379746835443038,0,0.0159235668789809
"Joe Lake",66.76667,-157.21667,1355,1390,33980,670,0.0560578661844485,0,0.00796812749003984
"Joe Lake",66.76667,-157.21667,1355,1390,34407,680,0.050682261208577,0,0.0188679245283019
"Joe Lake",66.76667,-157.21667,1355,1390,35262,700,0.0634920634920635,0,0.0054054054054054
"Joe Lake",66.76667,-157.21667,1355,1390,35689,710,0.0813953488372093,0,0.00625
"Joe Lake",66.76667,-157.21667,1355,1390,36116,720,0.0597609561752988,0,0.0151515151515152
"Joe Lake",66.76667,-157.21667,1355,1390,36543,730,0.102316602316602,0.00404858299595142,0
"Joe Lake",66.76667,-157.21667,1355,1390,36970,740,0.0413669064748201,0,0.0165016501650165
"Joe Lake",66.76667,-157.21667,1355,1390,37824,760,0.131212723658052,0,0.0238095238095238
"Joe Lake",66.76667,-157.21667,1355,1390,38251,770,0.207843137254902,0,0.040650406504065
"Joe Lake",66.76667,-157.21667,1355,1390,38678,780,0.0934393638170974,0,0.0447761194029851
"Joe Lake",66.76667,-157.21667,1355,1390,39106,790,0.121951219512195,0,0.0588235294117647
"Joe Lake",66.76667,-157.21667,1355,1390,39960,810,0.0991253644314869,0,0.0444444444444444
"Joe Lake",66.76667,-157.21667,1355,1390,40814,830,0.110246433203632,0,0.0288461538461538
"Joe Lake",66.76667,-157.21667,1355,1390,41668,850,0.158227848101266,0,0.0972222222222222
"Joe Lake",66.76667,-157.21667,1355,1390,42096,860,0.132149901380671,0,0.058252427184466
"Joe Lake",66.76667,-157.21667,1355,1390,42950,880,0.129337539432177,0,0.0655737704918033
"Joe Lake",66.76667,-157.21667,1355,1390,43377,890,0.143540669856459,0,0.118181818181818
"Joe Lake",66.76667,-157.21667,1355,1390,43804,900,0.141447368421053,0,0.0512820512820513
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,48,2,0.0260869565217391,0.00346020761245675,0.408304498269896
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,238,10,0.0418250950570342,0,0.401913875598086
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,476,20,0.0376175548589342,0,0.434262948207171
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,714,30,0.0443786982248521,0,0.355871886120996
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,952,40,0.0356083086053412,0.00727272727272727,0.363636363636364
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,1190,50,0.0562913907284768,0.00740740740740741,0.333333333333333
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,1428,60,0.0452127659574468,0.00325732899022801,0.322475570032573
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,1666,70,0.0364238410596026,0.00760456273764259,0.433460076045627
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,1904,80,0.0432098765432099,0,0.366255144032922
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,2142,90,0.0225988700564972,0,0.394366197183099
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,2380,100,0.0364583333333333,0,0.260061919504644
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,2815,110,0.0189274447949527,0,0.349442379182156
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,3249,120,0.0153452685421995,0.0031055900621118,0.291925465838509
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,3684,130,0.0260869565217391,0,0.389067524115756
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,4119,140,0.0190735694822888,0.00319488817891374,0.36741214057508
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,4553,150,0.0186170212765957,0,0.35207100591716
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,4988,160,0.0231884057971014,0,0.314102564102564
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,5423,170,0.00579710144927536,0,0.245222929936306
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,5857,180,0.0345744680851064,0,0.226361031518625
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,6292,190,0.0163170163170163,0,0.211302211302211
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,6727,200,0.0249221183800623,0,0.231046931407942
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,7118,209,0.0325443786982249,0.0102040816326531,0.159863945578231
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,7335,214,0.0578512396694215,0.014792899408284,0.230769230769231
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,7770,224,0.0350877192982456,0,0.0862068965517241
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,7836,229,0.0364145658263305,0.0162866449511401,0.100977198697068
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,7903,234,0.107843137254902,0.127049180327869,0.00819672131147541
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,7969,239,0.103030303030303,0.173285198555957,0
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,8036,244,0.106194690265487,0.100694444444444,0
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,8102,249,0.0811594202898551,0.0719178082191781,0.00342465753424658
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,8248,260,0.116883116883117,0.166666666666667,0.00740740740740741
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,8381,270,0.074792243767313,0.140127388535032,0
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,8514,280,0.123745819397993,0.0549019607843137,0
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,8647,290,0.0712401055408971,0.177777777777778,0.00317460317460317
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,8779,300,0.0984126984126984,0.207142857142857,0
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,8912,310,0.0643086816720257,0.195488721804511,0
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,9045,320,0.131578947368421,0.100746268656716,0
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,9178,330,0.135693215339233,0.125,0
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,9311,340,0.0984126984126984,0.113970588235294,0
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,9444,350,0.23598820058997,0.0810810810810811,0
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,9725,360,0.196808510638298,0.0137457044673539,0
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,10154,370,0.042042042042042,0,0
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,10583,380,0.111111111111111,0,0.0129032258064516
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,11012,390,0.0878186968838527,0,0
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,11442,400,0.0658682634730539,0,0
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,11871,410,0.058659217877095,0,0.00657894736842105
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,12300,420,0.100303951367781,0,0.015625
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,12952,430,0.120634920634921,0,0.00840336134453781
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,13604,440,0.172757475083056,0,0.00431034482758621
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,14302,450,0.0952380952380952,0,0.00598802395209581
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,15047,460,0.125766871165644,0,0.0540540540540541
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,15791,470,0.0703363914373089,0,0.0816326530612245
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,16536,480,0.0854430379746835,0,0.166666666666667
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,17280,490,0.147692307692308,0,0.107692307692308
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,18024,500,0.00664451827242525,0,0.153846153846154
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,18769,510,0.0241691842900302,0,0.125
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,19513,520,0.00613496932515337,0,0.428571428571429
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,-44,6,0.0326797385620915,0.0104895104895105,0.244755244755245
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,327,26.5,0.0313479623824451,0,0.306451612903226
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,473,42.5,0.0313479623824451,0.0136518771331058,0.225255972696246
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,573,52.5,0.0408805031446541,0.00699300699300699,0.248251748251748
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,700,61,0.0519877675840979,0.0166666666666667,0.23
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,956,67.75,0.0397553516819572,0.00980392156862745,0.111111111111111
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,1208,75,0.0463576158940397,0,0.190311418685121
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,1419,82,0.0260869565217391,0.00319488817891374,0.23961661341853
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,1582,89.25,0.0222929936305732,0.01,0.233333333333333
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,1978,104,0.021875,0,0.236111111111111
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,2187,111.5,0.0318840579710145,0,0.174454828660436
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,2433,119.5,0.0369230769230769,0,0.186274509803922
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,2796,133.5,0.0397553516819572,0,0.295681063122924
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,2974,140,0.0289389067524116,0.00343642611683849,0.237113402061856
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,3108,145.75,0.0266666666666667,0.0036101083032491,0.223826714801444
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,3212,150.25,0.0373831775700935,0.00666666666666667,0.186666666666667
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,3328,156,0.0308988764044944,0,0.255192878338279
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,3421,160.5,0.0121580547112462,0,0.233766233766234
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,3516,164.5,0.031055900621118,0.0128205128205128,0.112179487179487
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,3601,168,0.0362537764350453,0,0.217665615141956
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,3705,171.5,0.0411392405063291,0.00325732899022801,0.120521172638436
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,3825,174.75,0.0452961672473868,0.00377358490566038,0.113207547169811
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,3944,178,0.0328358208955224,0.00319488817891374,0.137380191693291
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,4058,181.25,0.0516129032258065,0,0.196610169491525
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,4176,185,0.0152439024390244,0.00308641975308642,0.141975308641975
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,4301,189,0.0470219435736677,0,0.214521452145215
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,4458,193.5,0.00934579439252336,0.00320512820512821,0.169871794871795
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,4655,199,0.0319488817891374,0.00342465753424658,0.0821917808219178
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,4861,205.25,0.00647249190938511,0.0136518771331058,0.143344709897611
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,5128,213.25,0.00684931506849315,0,0.0899280575539568
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,5499,222.5,0.015015015015015,0.00306748466257669,0.0521472392638037
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,6064,233,0.024390243902439,0.00662251655629139,0.105960264900662
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,6564,242.5,0.0185185185185185,0.00332225913621262,0.122923588039867
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,7406,257,0.0296052631578947,0.00338983050847458,0.152542372881356
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,7773,263.25,0.0162337662337662,0.043046357615894,0.139072847682119
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,8475,275,0.0189274447949527,0.00977198697068404,0.0651465798045603
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,8797,280.25,0.0252365930599369,0.028169014084507,0.102112676056338
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,9014,285.75,0.0328947368421053,0.0614334470989761,0.0887372013651877
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,9200,291,0.046875,0.116379310344828,0.0387931034482759
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,9299,296.5,0.0766773162939297,0.219178082191781,0.123287671232877
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,9699,318.75,0.033003300330033,0.0446735395189003,0
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,9941,332,0.0517241379310345,0.210144927536232,0.0072463768115942
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,10074,339.75,0.043956043956044,0.157894736842105,0.0263157894736842
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,10580,380.25,0.036036036036036,0.0679611650485437,0.00970873786407767
"Sands of Time Lake",66.027922,-147.556308,11575,17328,-31,0,0.0123456790123457,0.00327868852459016,0.354098360655738
"Sands of Time Lake",66.027922,-147.556308,11575,17328,678,28,0.0393120393120393,0,0.306010928961749
"Sands of Time Lake",66.027922,-147.556308,11575,17328,1293,52,0.0458333333333333,0,0.240088105726872
"Sands of Time Lake",66.027922,-147.556308,11575,17328,1698,68,0.0723192019950125,0.00284900284900285,0.230769230769231
"Sands of Time Lake",66.027922,-147.556308,11575,17328,2134,85,0.0181347150259067,0,0.178571428571429
"Sands of Time Lake",66.027922,-147.556308,11575,17328,2623,105,0.0284810126582278,0,0.202054794520548
"Sands of Time Lake",66.027922,-147.556308,11575,17328,3145,125,0.0348258706467662,0.00265957446808511,0.247340425531915
"Sands of Time Lake",66.027922,-147.556308,11575,17328,3661,145,0.0337423312883436,0.00328947368421053,0.335526315789474
"Sands of Time Lake",66.027922,-147.556308,11575,17328,4155,165,0.0102040816326531,0.0105263157894737,0.207017543859649
"Sands of Time Lake",66.027922,-147.556308,11575,17328,4558,185,0.00714285714285714,0.0123762376237624,0.284653465346535
"Sands of Time Lake",66.027922,-147.556308,11575,17328,4973,205,0.0147058823529412,0.00304878048780488,0.271341463414634
"Sands of Time Lake",66.027922,-147.556308,11575,17328,5397,225,0.00852272727272727,0.00872093023255814,0.165697674418605
"Sands of Time Lake",66.027922,-147.556308,11575,17328,5801,245,0.0184049079754601,0,0.195583596214511
"Sands of Time Lake",66.027922,-147.556308,11575,17328,6249,265,0.0158227848101266,0.0065359477124183,0.156862745098039
"Sands of Time Lake",66.027922,-147.556308,11575,17328,6754,285,0.00325732899022801,0,0.121621621621622
"Sands of Time Lake",66.027922,-147.556308,11575,17328,7244,305,0.0262626262626263,0,0.0542797494780793
"Sands of Time Lake",66.027922,-147.556308,11575,17328,7764,325,0.00903614457831325,0,0.0723270440251572
"Sands of Time Lake",66.027922,-147.556308,11575,17328,8270,345,0.0185471406491499,0.00334448160535117,0.0652173913043478
"Sands of Time Lake",66.027922,-147.556308,11575,17328,8833,365,0.0237580993520518,0.013953488372093,0.113953488372093
"Sands of Time Lake",66.027922,-147.556308,11575,17328,9651,385,0.010989010989011,0.0409356725146199,0.0906432748538012
"Sands of Time Lake",66.027922,-147.556308,11575,17328,10092,405,0.0408653846153846,0.0276381909547739,0.155778894472362
"Sands of Time Lake",66.027922,-147.556308,11575,17328,10441,425,0.0949367088607595,0.191780821917808,0.0136986301369863
"Sands of Time Lake",66.027922,-147.556308,11575,17328,11290,447,0.085972850678733,0.124069478908189,0.00248138957816377
"Sands of Time Lake",66.027922,-147.556308,11575,17328,12267,465,0.0549199084668192,0.162907268170426,0.0025062656641604
"Sands of Time Lake",66.027922,-147.556308,11575,17328,13128,485,0.182628062360802,0.00733496332518337,0
"Sands of Time Lake",66.027922,-147.556308,11575,17328,13750,505,0.0274390243902439,0,0
"Sands of Time Lake",66.027922,-147.556308,11575,17328,15321,555,0.132963988919668,0,0.0159362549800797
"Sands of Time Lake",66.027922,-147.556308,11575,17328,16858,605,0.0955414012738854,0.00436681222707424,0.0131004366812227
"Sands of Time Lake",66.027922,-147.556308,11575,17328,17733,630,0.0542452830188679,0,0.0126182965299685
"Sands of Time Lake",66.027922,-147.556308,11575,17328,18644,655,0.120320855614973,0,0.00383141762452107
"Sands of Time Lake",66.027922,-147.556308,11575,17328,19555,680,0.0993589743589744,0,0.0238095238095238
