"sitename","lat","long","siteid","datasetid","depth","Salix","Populus","Picea","calibrated_age","age"
"Redstone Lake",67.25,-152.6,1977,2050,145,0.00324675324675325,0,0.0181818181818182,8391,7630
"Redstone Lake",67.25,-152.6,1977,2050,155,0.00647249190938511,0,0.0464285714285714,8626.5,7850
"Redstone Lake",67.25,-152.6,1977,2050,160,0.0117302052785924,0,0.035031847133758,8756.5,7892
"Redstone Lake",67.25,-152.6,1977,2050,165,0.00967741935483871,0,0.107438016528926,8849.5,7933
"Redstone Lake",67.25,-152.6,1977,2050,170,0.0253968253968254,0,0.0539568345323741,8912,7975
"Redstone Lake",67.25,-152.6,1977,2050,175,0.0162866449511401,0,0.07421875,8979.5,8017
"Redstone Lake",67.25,-152.6,1977,2050,180,0.00328947368421053,0.00408163265306122,0.0285714285714286,9031,8059
"Redstone Lake",67.25,-152.6,1977,2050,190,0.0297029702970297,0.004149377593361,0.024896265560166,9162.5,8142
"Redstone Lake",67.25,-152.6,1977,2050,200,0.0126182965299685,0.00390625,0.046875,9279,8225
"Redstone Lake",67.25,-152.6,1977,2050,210,0.0164473684210526,0.00826446280991736,0.0289256198347107,9378.5,8309
"Redstone Lake",67.25,-152.6,1977,2050,230,0.0337837837837838,0.0358565737051793,0.00398406374501992,9594.5,8476
"Redstone Lake",67.25,-152.6,1977,2050,255,0.0468227424749164,0.110619469026549,0,9853,8684
"Redstone Lake",67.25,-152.6,1977,2050,280,0.156351791530945,0.00917431192660551,0,10092,8893
"Redstone Lake",67.25,-152.6,1977,2050,305,0.128712871287129,0,0.00497512437810945,10356.5,9101
"Redstone Lake",67.25,-152.6,1977,2050,330,0.0404040404040404,0.0091324200913242,0,10613.5,9310
"Redstone Lake",67.25,-152.6,1977,2050,355,0.0341296928327645,0,0,10894,9518
"Redstone Lake",67.25,-152.6,1977,2050,380,0.0610169491525424,0,0,11149.5,9727
"Redstone Lake",67.25,-152.6,1977,2050,405,0.0702875399361022,0.00881057268722467,0,11422.5,9935
"Redstone Lake",67.25,-152.6,1977,2050,425,0.0766666666666667,0.0043859649122807,0,11617,10102
"Redstone Lake",67.25,-152.6,1977,2050,455,0.0679611650485437,0,0,11899,10352
"Redstone Lake",67.25,-152.6,1977,2050,480,0.0271186440677966,0,0,12139,10561
"Redstone Lake",67.25,-152.6,1977,2050,505,0.0936454849498328,0.00446428571428571,0,12408.5,10769
"Redstone Lake",67.25,-152.6,1977,2050,530,0.102389078498294,0,0,12646.5,10978
"Redstone Lake",67.25,-152.6,1977,2050,555,0.11371237458194,0.0397727272727273,0,12925,11186
"Redstone Lake",67.25,-152.6,1977,2050,605,0.111888111888112,0,0.00598802395209581,13483,11603
"Redstone Lake",67.25,-152.6,1977,2050,625,0.181818181818182,0.03125,0,13769.5,11770
"Redstone Lake",67.25,-152.6,1977,2050,650,0.194871794871795,0.0833333333333333,0,14246,11978
"Redstone Lake",67.25,-152.6,1977,2050,680,0.185929648241206,0,0.0212765957446809,14617,12229
"Redstone Lake",67.25,-152.6,1977,2050,700,0.333333333333333,0.0142857142857143,0,14862,12396
"Redstone Lake",67.25,-152.6,1977,2050,730,0.157360406091371,0.0277777777777778,0,15221,12646
"Redstone Lake",67.25,-152.6,1977,2050,775,0.2,0.0408163265306122,0.0408163265306122,15725,13021
"Redstone Lake",67.25,-152.6,1977,2050,800,0.183673469387755,0.0930232558139535,0,16008.5,13230
"Redstone Lake",67.25,-152.6,1977,2050,825,0.0993788819875776,0,0.04,16304,13438
"Redstone Lake",67.25,-152.6,1977,2050,850,0.0876288659793814,0.125,0,16575,13647
"Redstone Lake",67.25,-152.6,1977,2050,875,0.0721649484536082,0.0555555555555556,0,16825,13855
"Redstone Lake",67.25,-152.6,1977,2050,900,0.0479452054794521,0,0.133333333333333,17111,14064
"Xindi Lake",67.110754,-152.492202,10102,15189,0,0.018348623853211,0.00247524752475248,0.735148514851485,-53,-53
"Xindi Lake",67.110754,-152.492202,10102,15189,4,0.0160550458715596,0,0.267379679144385,847.5,358
"Xindi Lake",67.110754,-152.492202,10102,15189,8,0.00806451612903226,0,0.257990867579909,1003.5,776
"Xindi Lake",67.110754,-152.492202,10102,15189,12,0.0169014084507042,0,0.174193548387097,1364,1364
"Xindi Lake",67.110754,-152.492202,10102,15189,16,0.0187353629976581,0.00256410256410256,0.205128205128205,2084,2124
"Xindi Lake",67.110754,-152.492202,10102,15189,20,0.019680196801968,0.0106524633821571,0.241011984021305,2825.5,2876
"Xindi Lake",67.110754,-152.492202,10102,15189,24,0.0168067226890756,0,0.220543806646526,3555,3586
"Xindi Lake",67.110754,-152.492202,10102,15189,28,0.0127551020408163,0.00824175824175824,0.167582417582418,4328.5,4461
"Xindi Lake",67.110754,-152.492202,10102,15189,32,0.00704225352112676,0,0.16243654822335,5168,5072
"Xindi Lake",67.110754,-152.492202,10102,15189,36,0.0152905198776758,0,0.139837398373984,5431,5341
"Xindi Lake",67.110754,-152.492202,10102,15189,40,0.00950570342205323,0.00407331975560081,0.105906313645621,5535,5525
"Xindi Lake",67.110754,-152.492202,10102,15189,42.5,0.0153964588144727,0.00160642570281124,0.0409638554216867,5615.5,5700
"Xindi Lake",67.110754,-152.492202,10102,15189,44.5,0.0071301247771836,0.00770712909441233,0.0500963391136801,5868,5841
"Xindi Lake",67.110754,-152.492202,10102,15189,46.5,0.00441826215022091,0.00309119010819165,0.0401854714064915,6137,6080
"Xindi Lake",67.110754,-152.492202,10102,15189,48,0.0252100840336134,0,0.0480549199084668,6334,6283
"Xindi Lake",67.110754,-152.492202,10102,15189,50.5,0.013355592654424,0.0125673249551167,0.0215439856373429,6661,6619
"Xindi Lake",67.110754,-152.492202,10102,15189,52.5,0.0206378986866792,0.00440528634361233,0.0748898678414097,6958,6894
"Xindi Lake",67.110754,-152.492202,10102,15189,54.5,0.0465549348230912,0.00210084033613445,0.0840336134453781,7168.5,7166
"Xindi Lake",67.110754,-152.492202,10102,15189,56.5,0.0146198830409357,0.0132450331125828,0.132450331125828,7374,7404
"Xindi Lake",67.110754,-152.492202,10102,15189,58.5,0.104265402843602,0.0865724381625442,0.00530035335689046,7605,7629
"Xindi Lake",67.110754,-152.492202,10102,15189,60.5,0.0902527075812274,0.0961145194274029,0.00204498977505112,7826.5,7850
"Xindi Lake",67.110754,-152.492202,10102,15189,62.5,0.118320610687023,0.139959432048682,0,8070.5,8072
"Xindi Lake",67.110754,-152.492202,10102,15189,64.5,0.101485148514851,0.152406417112299,0,8308,8297
"Xindi Lake",67.110754,-152.492202,10102,15189,66.5,0.119140625,0.0967032967032967,0,8536.5,8522
"Xindi Lake",67.110754,-152.492202,10102,15189,68.5,0.0923566878980892,0.215277777777778,0,8766,8751
"Xindi Lake",67.110754,-152.492202,10102,15189,70.5,0.141065830721003,0.198606271777003,0,8983.5,8979
"Xindi Lake",67.110754,-152.492202,10102,15189,72.5,0.0971867007672634,0.166163141993958,0,9207,9210
"Xindi Lake",67.110754,-152.492202,10102,15189,74.5,0.0762195121951219,0.10472972972973,0,9429,9442
"Xindi Lake",67.110754,-152.492202,10102,15189,76.5,0.098159509202454,0.13745704467354,0,9645,9676
"Xindi Lake",67.110754,-152.492202,10102,15189,80.5,0.0785907859078591,0.140350877192982,0,10109,10150
"Xindi Lake",67.110754,-152.492202,10102,15189,82.5,0.119186046511628,0.111111111111111,0,10347,10380
"Xindi Lake",67.110754,-152.492202,10102,15189,84.5,0.152,0.0385852090032154,0,10590.5,10609
"Xindi Lake",67.110754,-152.492202,10102,15189,86.5,0.206388206388206,0.0479452054794521,0,10876,10741
"Xindi Lake",67.110754,-152.492202,10102,15189,87,0.164733178654292,0.023972602739726,0,10902,10766
"Xindi Lake",67.110754,-152.492202,10102,15189,88.5,0.226890756302521,0,0,10958.5,10840
"Xindi Lake",67.110754,-152.492202,10102,15189,89.5,0.180451127819549,0.0135135135135135,0,10991.5,10887
"Xindi Lake",67.110754,-152.492202,10102,15189,90.5,0.244252873563218,0,0,11020,10928
"Xindi Lake",67.110754,-152.492202,10102,15189,91.5,0.161835748792271,0.00363636363636364,0,11045.5,10963
"Xindi Lake",67.110754,-152.492202,10102,15189,92.5,0.0524781341107872,0,0,11071,10998
"Xindi Lake",67.110754,-152.492202,10102,15189,93.5,0.0759878419452888,0.00396825396825397,0,11095,11032
"Xindi Lake",67.110754,-152.492202,10102,15189,94.5,0.0504731861198738,0.00380228136882129,0,11119,11067
"Xindi Lake",67.110754,-152.492202,10102,15189,96.5,0.0589970501474926,0,0,11164,11136
"Xindi Lake",67.110754,-152.492202,10102,15189,98.5,0.109756097560976,0,0,11217,11203
"Xindi Lake",67.110754,-152.492202,10102,15189,100.5,0.0526315789473684,0,0,11263,11270
"Xindi Lake",67.110754,-152.492202,10102,15189,102,0.0726256983240224,0,0,11296,11322
"Xindi Lake",67.110754,-152.492202,10102,15189,105,0.0922619047619048,0,0,11363,11424
"Xindi Lake",67.110754,-152.492202,10102,15189,108,0.0755287009063444,0,0,11428.5,11524
"Xindi Lake",67.110754,-152.492202,10102,15189,111,0.0612813370473538,0,0,11497,11625
"Xindi Lake",67.110754,-152.492202,10102,15189,114,0.0384615384615385,0,0.0118343195266272,11567,11725
"Xindi Lake",67.110754,-152.492202,10102,15189,117,0.0881542699724518,0,0,11645,11829
"Xindi Lake",67.110754,-152.492202,10102,15189,119.5,0.0523255813953488,0,0,11716,11916
"Xindi Lake",67.110754,-152.492202,10102,15189,127.5,0.0574162679425837,0,0,12057,12197
"Xindi Lake",67.110754,-152.492202,10102,15189,135.5,0.046831955922865,0,0.00319488817891374,12431,12502
"Xindi Lake",67.110754,-152.492202,10102,15189,139.5,0.0676470588235294,0,0,12572,12662
"Xindi Lake",67.110754,-152.492202,10102,15189,143.5,0.0455927051671733,0,0,12705,12820
"Xindi Lake",67.110754,-152.492202,10102,15189,147.5,0.0321637426900585,0,0,12845.5,12976
"Xindi Lake",67.110754,-152.492202,10102,15189,155.5,0.0473372781065089,0,0,13110,13293
"Xindi Lake",67.110754,-152.492202,10102,15189,163.5,0.0625,0,0,13389,13611
"Xindi Lake",67.110754,-152.492202,10102,15189,187.5,0.0514469453376206,0.00452488687782805,0,14728.5,14428
"Xindi Lake",67.110754,-152.492202,10102,15189,191.5,0.0288184438040346,0,0,14910,14602
"Xindi Lake",67.110754,-152.492202,10102,15189,209.5,0.210862619808307,0,0.0277777777777778,15687,15361
"Xindi Lake",67.110754,-152.492202,10102,15189,229.5,0.238853503184713,0,0.0128205128205128,16514.5,16197
"Xindi Lake",67.110754,-152.492202,10102,15189,249.5,0.264984227129338,0,0.0555555555555556,17371,17032
"Xindi Lake",67.110754,-152.492202,10102,15189,269.5,0.225806451612903,0,0.051948051948052,18221.5,17867
"Ranger Lake",67.14722,-153.65,1955,2025,0,0.0274390243902439,0,0.20979020979021,0,0
"Ranger Lake",67.14722,-153.65,1955,2025,10,0.0176056338028169,0.00865800865800866,0.186147186147186,1613,303
"Ranger Lake",67.14722,-153.65,1955,2025,20,0.00625,0,0.227272727272727,1704,607
"Ranger Lake",67.14722,-153.65,1955,2025,30,0.00338983050847458,0,0.205240174672489,1792,910
"Ranger Lake",67.14722,-153.65,1955,2025,40,0.00821917808219178,0,0.191637630662021,1878,1214
"Ranger Lake",67.14722,-153.65,1955,2025,50,0.0033112582781457,0,0.176470588235294,1967,1517
"Ranger Lake",67.14722,-153.65,1955,2025,65,0.00628930817610063,0,0.276119402985075,2111.5,1972
"Ranger Lake",67.14722,-153.65,1955,2025,75,0.0151515151515152,0,0.183150183150183,2303.5,2268
"Ranger Lake",67.14722,-153.65,1955,2025,80,0.00966183574879227,0.00284900284900285,0.205128205128205,2464.5,2404
"Ranger Lake",67.14722,-153.65,1955,2025,85,0.0137362637362637,0,0.156666666666667,2632,2540
"Ranger Lake",67.14722,-153.65,1955,2025,100,0.00302114803625378,0,0.2,3139,2949
"Ranger Lake",67.14722,-153.65,1955,2025,110,0.0263157894736842,0,0.124528301886792,3474,3221
"Ranger Lake",67.14722,-153.65,1955,2025,120,0.00323624595469256,0,0.26953125,3820,3493
"Ranger Lake",67.14722,-153.65,1955,2025,130,0.0145348837209302,0.0105263157894737,0.196491228070175,4162.5,3766
"Ranger Lake",67.14722,-153.65,1955,2025,150,0.00316455696202532,0,0.211538461538462,4781,4267
"Ranger Lake",67.14722,-153.65,1955,2025,160,0.0106157112526539,0,0.164141414141414,5063.5,4504
"Ranger Lake",67.14722,-153.65,1955,2025,170,0.012779552715655,0,0.125475285171103,5348,4741
"Ranger Lake",67.14722,-153.65,1955,2025,190,0.0128205128205128,0,0.0871080139372822,5917,5216
"Ranger Lake",67.14722,-153.65,1955,2025,200,0.00996677740863787,0,0.0909090909090909,6195.5,5453
"Ranger Lake",67.14722,-153.65,1955,2025,210,0.00548446069469835,0,0.118143459915612,6482,5690
"Ranger Lake",67.14722,-153.65,1955,2025,220,0.00641025641025641,0,0.034965034965035,6760,5952
"Ranger Lake",67.14722,-153.65,1955,2025,230,0.00920245398773006,0,0.0392857142857143,7028,6213
"Ranger Lake",67.14722,-153.65,1955,2025,240,0.00162337662337662,0,0.0616822429906542,7298.5,6475
"Ranger Lake",67.14722,-153.65,1955,2025,250,0,0,0.0107142857142857,7564,6737
"Ranger Lake",67.14722,-153.65,1955,2025,260,0.0254777070063694,0,0.0434782608695652,7819,6998
"Ranger Lake",67.14722,-153.65,1955,2025,270,0.0214067278287462,0.00434782608695652,0.0391304347826087,8100.5,7260
"Ranger Lake",67.14722,-153.65,1955,2025,280,0.0215384615384615,0,0.037037037037037,8974,7928
"Ranger Lake",67.14722,-153.65,1955,2025,290,0.0229508196721311,0.00383141762452107,0.0191570881226054,9841,8596
"Ranger Lake",67.14722,-153.65,1955,2025,300,0.067741935483871,0.037037037037037,0,10719,9264
"Ranger Lake",67.14722,-153.65,1955,2025,310,0.0993788819875776,0.0122950819672131,0,11606,9932
"Ranger Lake",67.14722,-153.65,1955,2025,320,0.0380952380952381,0,0,12499.5,10600
"Ranger Lake",67.14722,-153.65,1955,2025,330,0.0620915032679739,0.00436681222707424,0,12679.5,11273
"Ranger Lake",67.14722,-153.65,1955,2025,340,0.0736040609137056,0,0.00416666666666667,12784,11947
"Ranger Lake",67.14722,-153.65,1955,2025,350,0.0691823899371069,0.0188679245283019,0,12886,12620
"Ranger Lake",67.14722,-153.65,1955,2025,360,0.151219512195122,0,0.0303030303030303,12995.5,13293
"Ranger Lake",67.14722,-153.65,1955,2025,370,0.183168316831683,0.0238095238095238,0,13116,13967
"Ranger Lake",67.14722,-153.65,1955,2025,380,0.207070707070707,0,0,13222.5,14640
"Ranger Lake",67.14722,-153.65,1955,2025,390,0.0985221674876847,0,0.0357142857142857,13354.5,15313
"Ranger Lake",67.14722,-153.65,1955,2025,400,0.177664974619289,0,0,13481.5,15987
"Ranger Lake",67.14722,-153.65,1955,2025,410,0.140096618357488,0,0,13588.5,16660
"Ranger Lake",67.14722,-153.65,1955,2025,420,0.166666666666667,0.075,0,13685.5,17333
"Ranger Lake",67.14722,-153.65,1955,2025,430,0.204878048780488,0.1,0,13797.5,18007
"Ranger Lake",67.14722,-153.65,1955,2025,440,0.0703517587939698,0,0.04,13922,18680
"Ranger Lake",67.14722,-153.65,1955,2025,450,0.173076923076923,0,0.0263157894736842,14028.5,19353
"Ranger Lake",67.14722,-153.65,1955,2025,460,0.173267326732673,0,0,14134,20027
"Ranger Lake",67.14722,-153.65,1955,2025,470,0.128888888888889,0,0.0444444444444444,14257.5,20700
"Ranger Lake",67.14722,-153.65,1955,2025,490,0.112244897959184,0.148148148148148,0,14501.5,22047
"Ranger Lake",67.14722,-153.65,1955,2025,500,0.0927835051546392,0.0740740740740741,0.037037037037037,14619.5,22720
"Ranger Lake",67.14722,-153.65,1955,2025,510,0.0882352941176471,0,0.148148148148148,14673.5,23393
"Ranger Lake",67.14722,-153.65,1955,2025,525,0.108695652173913,0,0.0444444444444444,14811,24403
"Ranger Lake",67.14722,-153.65,1955,2025,535,0.112820512820513,0,0.0769230769230769,14905.5,25077
"Ranger Lake",67.14722,-153.65,1955,2025,545,0.108910891089109,0.0344827586206897,0.0344827586206897,15000.5,25750
"Ranger Lake",67.14722,-153.65,1955,2025,555,0.0341463414634146,0,0.125,15069,26423
"Ranger Lake",67.14722,-153.65,1955,2025,575,0.0900900900900901,0.0540540540540541,0.027027027027027,15291,27770
"Ranger Lake",67.14722,-153.65,1955,2025,585,0.0714285714285714,0.0267857142857143,0,15399.5,28443
"Ranger Lake",67.14722,-153.65,1955,2025,590,0.00946372239747634,0.00819672131147541,0.0286885245901639,15432.5,28780
"Ranger Lake",67.14722,-153.65,1955,2025,595,0.00550964187327824,0,0.0638977635782748,15484.5,29117
"Ranger Lake",67.14722,-153.65,1955,2025,600,0.00617283950617284,0,0.0482758620689655,15536.5,29453
"Ranger Lake",67.14722,-153.65,1955,2025,605,0.00244498777506112,0.00290697674418605,0.061046511627907,15596.5,29790
"Ranger Lake",67.14722,-153.65,1955,2025,610,0.00307692307692308,0,0.0394265232974911,15636.5,30127
"Angal Lake",67.13333,-153.9,207,208,0,0.013745704467354,0.00408163265306122,0.183673469387755,0,0
"Angal Lake",67.13333,-153.9,207,208,6,0,0,0.155102040816327,1522.5,333
"Angal Lake",67.13333,-153.9,207,208,12,0.0155763239875389,0,0.135531135531136,1876.5,672
"Angal Lake",67.13333,-153.9,207,208,18,0.00327868852459016,0,0.0991735537190083,2261,1017
"Angal Lake",67.13333,-153.9,207,208,27,0.0154798761609907,0,0.2,2775,1546
"Angal Lake",67.13333,-153.9,207,208,33,0.0154320987654321,0,0.14336917562724,3140.5,1905
"Angal Lake",67.13333,-153.9,207,208,39,0.00917431192660551,0,0.0925266903914591,3483.5,2271
"Angal Lake",67.13333,-153.9,207,208,45,0.0194174757281553,0,0.14453125,3825.5,2643
"Angal Lake",67.13333,-153.9,207,208,51,0.00613496932515337,0.00336700336700337,0.144781144781145,4227,3020
"Angal Lake",67.13333,-153.9,207,208,57,0.0122324159021407,0,0.145907473309609,4570.5,3404
"Angal Lake",67.13333,-153.9,207,208,63,0.0105540897097625,0,0.170658682634731,4886,3793
"Angal Lake",67.13333,-153.9,207,208,69,0.00943396226415094,0.00364963503649635,0.127737226277372,5228,4189
"Angal Lake",67.13333,-153.9,207,208,75,0.00983606557377049,0.003690036900369,0.173431734317343,5619.5,4590
"Angal Lake",67.13333,-153.9,207,208,81,0.018018018018018,0,0.140350877192982,5957.5,4997
"Angal Lake",67.13333,-153.9,207,208,87,0.00306748466257669,0.00353356890459364,0.148409893992933,6355,5411
"Angal Lake",67.13333,-153.9,207,208,93,0.00651465798045603,0.00738007380073801,0.118081180811808,6729,5830
"Angal Lake",67.13333,-153.9,207,208,102,0.00928792569659443,0.00340136054421769,0.0918367346938775,7512,6470
"Angal Lake",67.13333,-153.9,207,208,105,0.00164473684210526,0,0.0653357531760436,7690.5,6686
"Angal Lake",67.13333,-153.9,207,208,108,0.00323624595469256,0,0.0596491228070175,7867,6904
"Angal Lake",67.13333,-153.9,207,208,114,0.00630914826498423,0,0.0374149659863946,8211,7344
"Angal Lake",67.13333,-153.9,207,208,117,0.00210526315789474,0,0.0301624129930394,8383,7566
"Angal Lake",67.13333,-153.9,207,208,120,0.0196078431372549,0,0.014336917562724,8556.5,7789
"Angal Lake",67.13333,-153.9,207,208,126,0.0232558139534884,0,0.0230769230769231,8933,8241
"Angal Lake",67.13333,-153.9,207,208,129,0.00248756218905473,0,0.0689655172413793,9383,8469
"Angal Lake",67.13333,-153.9,207,208,132,0.020066889632107,0,0.0987124463519313,9717.5,8699
"Angal Lake",67.13333,-153.9,207,208,138,0.0344827586206897,0,0.0956521739130435,10365,9163
"Angal Lake",67.13333,-153.9,207,208,141,0.016025641025641,0,0.0844444444444445,10716.5,9397
"Angal Lake",67.13333,-153.9,207,208,147,0.0440251572327044,0.0193798449612403,0.00775193798449612,11385.5,9869
"Angal Lake",67.13333,-153.9,207,208,153,0.0811688311688312,0.0476190476190476,0,12075,10348
"Angal Lake",67.13333,-153.9,207,208,159,0.1,0.0514018691588785,0,12723.5,10832
"Angal Lake",67.13333,-153.9,207,208,165,0.113207547169811,0.08,0,13359,11323
"Angal Lake",67.13333,-153.9,207,208,171,0.0491803278688525,0.00490196078431373,0,13976,11819
"Angal Lake",67.13333,-153.9,207,208,177,0.0493421052631579,0,0,14664,12321
"Angal Lake",67.13333,-153.9,207,208,183,0.0353697749196141,0.00858369098712446,0,15342.5,12830
"Angal Lake",67.13333,-153.9,207,208,189,0.158415841584158,0.027027027027027,0,16013.5,13344
"Angal Lake",67.13333,-153.9,207,208,195,0.138755980861244,0.0571428571428571,0.0285714285714286,17013,13864
"Angal Lake",67.13333,-153.9,207,208,198,0.118811881188119,0.0303030303030303,0.0303030303030303,17376.5,14126
"Ruppert Lake",67.06667,-154.23333,2232,2311,10,0.0128617363344051,0,0.305555555555556,1516,657
"Ruppert Lake",67.06667,-154.23333,2232,2311,15,0.0267558528428094,0.0142348754448399,0.234875444839858,1564.5,986
"Ruppert Lake",67.06667,-154.23333,2232,2311,20,0.0127388535031847,0.003584229390681,0.225806451612903,1627,1314
"Ruppert Lake",67.06667,-154.23333,2232,2311,25,0.0206489675516224,0,0.371621621621622,1700,1643
"Ruppert Lake",67.06667,-154.23333,2232,2311,30,0.0107238605898123,0,0.302670623145401,1849,1908
"Ruppert Lake",67.06667,-154.23333,2232,2311,35,0.0134228187919463,0,0.239583333333333,2056.5,2078
"Ruppert Lake",67.06667,-154.23333,2232,2311,40,0.00643086816720257,0.00342465753424658,0.291095890410959,2264.5,2248
"Ruppert Lake",67.06667,-154.23333,2232,2311,45,0.00550964187327824,0,0.298136645962733,2475.5,2418
"Ruppert Lake",67.06667,-154.23333,2232,2311,76,0.00906344410876133,0,0.336633663366337,3759,3472
"Ruppert Lake",67.06667,-154.23333,2232,2311,80,0.00261780104712042,0,0.185185185185185,3924,3608
"Ruppert Lake",67.06667,-154.23333,2232,2311,85,0,0,0.224025974025974,4246.5,3854
"Ruppert Lake",67.06667,-154.23333,2232,2311,90,0.00307692307692308,0.00324675324675325,0.256493506493506,4698.5,4213
"Ruppert Lake",67.06667,-154.23333,2232,2311,95,0.012779552715655,0,0.200692041522491,5154,4572
"Ruppert Lake",67.06667,-154.23333,2232,2311,100,0.00307692307692308,0,0.228956228956229,5606,4931
"Ruppert Lake",67.06667,-154.23333,2232,2311,105,0.0133779264214047,0.00694444444444444,0.100694444444444,5941,5197
"Ruppert Lake",67.06667,-154.23333,2232,2311,110,0,0,0.0675675675675676,6111,5370
"Ruppert Lake",67.06667,-154.23333,2232,2311,115,0.00983606557377049,0.00359712230215827,0.0323741007194245,6288,5544
"Ruppert Lake",67.06667,-154.23333,2232,2311,125,0.00595238095238095,0,0.0248447204968944,6649.5,5891
"Ruppert Lake",67.06667,-154.23333,2232,2311,135,0.00649350649350649,0,0.0172413793103448,7005,6238
"Ruppert Lake",67.06667,-154.23333,2232,2311,140,0.00625,0,0.0102040816326531,7182.5,6412
"Ruppert Lake",67.06667,-154.23333,2232,2311,145,0.00952380952380952,0.00350877192982456,0.00701754385964912,7358.5,6586
"Ruppert Lake",67.06667,-154.23333,2232,2311,150,0.0412698412698413,0.023121387283237,0.109826589595376,7541,6759
"Ruppert Lake",67.06667,-154.23333,2232,2311,155,0.0174825174825175,0.0113207547169811,0.0264150943396226,7721,6933
"Ruppert Lake",67.06667,-154.23333,2232,2311,160,0.0194174757281553,0.00374531835205993,0.052434456928839,7900.5,7106
"Ruppert Lake",67.06667,-154.23333,2232,2311,165,0.0498338870431894,0.0161943319838057,0.0850202429149798,8079.5,7280
"Ruppert Lake",67.06667,-154.23333,2232,2311,168,0.027355623100304,0.00389105058365759,0.0505836575875486,8187,7380
"Ruppert Lake",67.06667,-154.23333,2232,2311,170,0.04,0,0.0149253731343284,8256,7448
"Ruppert Lake",67.06667,-154.23333,2232,2311,178,0.00626959247648903,0.0114942528735632,0.0459770114942529,8532,7716
"Ruppert Lake",67.06667,-154.23333,2232,2311,180,0.0255591054313099,0.00357142857142857,0.0107142857142857,8605,7782
"Ruppert Lake",67.06667,-154.23333,2232,2311,181,0.00515463917525773,0.0157232704402516,0.0817610062893082,8636.5,7816
"Ruppert Lake",67.06667,-154.23333,2232,2311,182,0.0195121951219512,0,0.175141242937853,8671.5,7850
"Ruppert Lake",67.06667,-154.23333,2232,2311,185,0.043731778425656,0,0.126760563380282,8802,7950
"Ruppert Lake",67.06667,-154.23333,2232,2311,187,0.0228758169934641,0,0.125490196078431,8896,8001
"Ruppert Lake",67.06667,-154.23333,2232,2311,190,0.032258064516129,0.00732600732600733,0.0183150183150183,8999.5,8079
"Ruppert Lake",67.06667,-154.23333,2232,2311,195,0.0806451612903226,0,0.00763358778625954,9155.5,8207
"Ruppert Lake",67.06667,-154.23333,2232,2311,205,0.0473186119873817,0.0176056338028169,0.0176056338028169,9466.5,8465
"Ruppert Lake",67.06667,-154.23333,2232,2311,215,0.067741935483871,0.0622837370242215,0.0103806228373702,9786.5,8722
"Ruppert Lake",67.06667,-154.23333,2232,2311,235,0.0699588477366255,0.0394088669950739,0.00985221674876847,10420,9237
"Ruppert Lake",67.06667,-154.23333,2232,2311,240,0,0.169675090252708,0.0036101083032491,10587.5,9366
"Ruppert Lake",67.06667,-154.23333,2232,2311,245,0.073482428115016,0.135416666666667,0,10747,9495
"Ruppert Lake",67.06667,-154.23333,2232,2311,255,0.132013201320132,0.270175438596491,0,11069,9752
"Ruppert Lake",67.06667,-154.23333,2232,2311,265,0.0909090909090909,0.394557823129252,0,11388.5,10010
"Ruppert Lake",67.06667,-154.23333,2232,2311,276,0.161184210526316,0.339222614840989,0,11740.5,10293
"Ruppert Lake",67.06667,-154.23333,2232,2311,285,0.0836120401337793,0.254032258064516,0,12024,10514
"Ruppert Lake",67.06667,-154.23333,2232,2311,295,0.227722772277228,0.0277777777777778,0,12336,10755
"Ruppert Lake",67.06667,-154.23333,2232,2311,315,0.0960264900662252,0,0,12969.5,11236
"Ruppert Lake",67.06667,-154.23333,2232,2311,325,0.04375,0,0,13279.5,11477
"Ruppert Lake",67.06667,-154.23333,2232,2311,345,0.142857142857143,0,0.00854700854700855,13901.5,11958
"Ruppert Lake",67.06667,-154.23333,2232,2311,360,0.112211221122112,0,0,14356,12320
"Ruppert Lake",67.06667,-154.23333,2232,2311,380,0.0477707006369427,0,0,14829,12607
"Ruppert Lake",67.06667,-154.23333,2232,2311,385,0.0803858520900322,0,0,14905,12650
"Ruppert Lake",67.06667,-154.23333,2232,2311,390,0.179401993355482,0,0,14981,12693
"Ruppert Lake",67.06667,-154.23333,2232,2311,395,0.20873786407767,0,0.0208333333333333,15058.5,12736
"Ruppert Lake",67.06667,-154.23333,2232,2311,400,0.233009708737864,0,0.02,15124,12779
"Ruppert Lake",67.06667,-154.23333,2232,2311,425,0.145,0,0.0588235294117647,15499,12994
"Minakokosa Lake",66.91667,-155.03333,1699,1755,10,0.0119402985074627,0,0.387205387205387,3058.5,476
"Minakokosa Lake",66.91667,-155.03333,1699,1755,20,0.002710027100271,0.00302114803625378,0.314199395770393,3344.5,952
"Minakokosa Lake",66.91667,-155.03333,1699,1755,30,0.0100671140939597,0.00735294117647059,0.330882352941176,3570.5,1427
"Minakokosa Lake",66.91667,-155.03333,1699,1755,40,0.00943396226415094,0,0.280519480519481,3830.5,1903
"Minakokosa Lake",66.91667,-155.03333,1699,1755,50,0.0106100795755968,0,0.284883720930233,4046.5,2379
"Minakokosa Lake",66.91667,-155.03333,1699,1755,60,0.0125786163522013,0,0.299295774647887,4259,2855
"Minakokosa Lake",66.91667,-155.03333,1699,1755,70,0.0229885057471264,0,0.296529968454259,4510,3331
